smiles,y_label
C=CCn1c(CNc2ccc(I)cc2)nnc1S[C@H](C)C(=O)N/N=C/c1cccc2ccccc12,1
CS(=O)(=O)N(CC(=O)NN=C1CCCCC1)c1cccc(Cl)c1,1
N#Cc1ccccc1COc1ccc(Br)cc1/C=N/NC(=O)c1cc2cc([N+](=O)[O-])ccc2o1,1
O=C(CSc1nnc(CNc2ccc(I)cc2)n1-c1ccccc1)N/N=C/c1ccc(O)cc1,1
C=CCc1cc(/C=C(/C#N)C(=O)NCc2ccc(OC)cc2)cc(Br)c1OCc1ccccc1F,1
COc1ccc(Cl)cc1N1C[C@@H](C(=O)OCC(=O)NNC(=O)c2ccccc2)CC1=O,0
COc1cc(/C=N/NC(=O)c2nnn(-c3nonc3N)c2C(C)C)ccc1OCc1ccc(F)cc1,1
COc1cc(OC)cc(C(=O)N/N=C/c2cc(I)c(OC(C)C)c(I)c2)c1,1
CC(=O)N[C@@]12CCCC(=O)[C@H]1CC=C(C#N)O2,0
COC(=O)c1ccccc1N/C=C1/C(=O)N([C@H]2CCS(=O)(=O)C2)C(=O)C(C#N)=C1C,0
O=C(O)CCCP(=O)(c1ccccc1)c1ccccc1,1
Cc1ccccc1-n1c(SCC(=O)NNC(=O)c2ccc(F)cc2)nnc1-c1cccnc1,1
CCN(CC)c1ccc(/C=N/NC(=O)Cn2cc([N+](=O)[O-])cn2)c(O)c1,0
C/C(=N/NC(=O)c1c[nH]c2ccccc12)c1ccccc1,1
CCOc1ccc(/C=C(\C#N)c2nn(CCO)c(N)c2C#N)cc1OC,0
Cc1ccc(S(=O)(=O)N[C@@H](C(=O)N/N=C/c2cc(Br)ccc2OCc2ccccc2)C(C)C)cc1,1
CSc1ccc(/C=N/NC(=O)c2c(C)nc3cc(C)ccn32)cc1,1
Cn1cnnc1SCc1c(C(=O)N/N=C/c2c(F)cccc2Cl)nnn1-c1nonc1N,0
Cc1ccc(C(=O)NC(=S)NNC(=O)CC#N)cc1,0
CC(C)(C)c1ccc(/C=N/NC(=O)CN(Cc2ccc(F)cc2)S(=O)(=O)c2ccc(Cl)cc2)cc1,1
OB(O)c1cnc(N2CCCC2)c(C(F)(F)F)c1,0
C/C(=N/NC(N)=O)c1ccccc1F,0
OB(O)c1cccc(COc2ccc(Cl)cc2)c1,0
CN1C(=O)C2=N[C@@]3(c4ccccc4)OO[C@@]2(N(C)C1=O)N(C)C3=O,0
COc1ccc(NC(=O)C/C(C)=N/NC(=O)c2cnccn2)c(OC)c1,0
C[C@]12CCC(=O)N1[C@@H](C(=O)OCC(=O)NNC(=O)COc1ccc(Cl)cc1)CS2,0
Cc1nc(N)sc1C(=O)N/N=C/c1ccc(N(C)C)cc1,0
N#C[C@H](O)c1ccc(O)cc1,0
C/C(=N\NC(=O)CN(c1ccccc1C)S(C)(=O)=O)c1ccc(F)cc1,1
CCc1ccccc1NC(=O)COC(=O)CN1C(=O)[C@H]2[C@H]3C[C@@H]([C@H](Cl)[C@H]3Cl)[C@H]2C1=O,1
O=C(COc1ccccc1)N/N=C\c1ccc([N+](=O)[O-])c(O)c1,0
N#C/C(=C\c1ccc(OCc2ccc(Br)cc2)c(I)c1)C(=O)Nc1ccc(OCc2ccccc2)cc1,1
C=CCOc1ccc(NC(=O)C(=O)N/N=C/c2cccc3ccccc23)cc1,1
Cc1nn(C)c(F)c1/C=N/NC(=O)c1cc(C(F)(F)F)n(C)n1,0
NNC(=O)CNC(=O)c1ccco1,0
Cc1ccc(C)c(NC(=O)COc2ccc(Br)cc2/C=N/NC(=O)c2ccc(-c3csc(Nc4ccc(Cl)cc4)n3)cc2)c1,1
CCOc1cc(C(=O)N/N=C\c2cc(Br)cc(Br)c2OCC(=O)Nc2ccc(C)cc2)ccc1OC,1
CC(=NNC(=O)C[N+](=O)[O-])c1ccccc1,0
COC(=O)c1sccc1NC=C(C#N)C#N,0
O=C(NNS(=O)(=O)Cc1ccccc1)c1ccccc1,0
CC(C)COc1ccc(-c2nn(-c3ccccc3)cc2/C=C(/C#N)c2nc3ccccc3[nH]2)cc1,1
C/C(=N\NC(=O)CCC(=O)Nc1cccc2ccccc21)c1ccc(C)cc1,1
ClCc1ccc(Cc2ccccc2)cc1,1
N#C/C(c1ccccn1)=C1/NC(C#N)=C(C#N)N=C1Cl,0
[N-]=[N+]=Nc1ccc(C(=O)NCCSSCCC(=O)O)c(O)c1,1
CC[C@@H]1CCc2sc(C(=O)NN=Cc3ccc(N4CCC(c5ccccc5)=N4)cc3)cc2C1,1
Cn1cc(/C=N/NC(=O)[C@@H](Cc2ccccc2)NS(=O)(=O)c2ccc(I)cc2)c2ccccc21,1
CC(=O)N1CSC[C@H]1C(=O)NNC(=O)COc1ccccc1-c1ccccc1,0
CSc1ccc(/C=N/NC(=O)C(=O)NC(C)C)cc1,0
CCOc1cc(/C=C(/C#N)C(=O)Nc2ccccc2C)cc(Cl)c1OCC(=O)Nc1cc(C)ccc1C,1
Cc1ccc(NC(=O)/C(C#N)=C\c2ccc(OCc3ccc(I)cc3)c(I)c2)cc1Cl,1
CCn1cc(/C=N/NC(=O)c2cc(OC)cc(OC)c2)c2ccccc21,1
CCCC(=O)NNC(=O)CCl,0
COc1cccc(-c2c(C(=O)N/N=C/c3ccccc3)nnn2-c2nonc2N)c1,0
CCOc1cccc(C(=O)NNC(=O)c2ccncc2)c1,0
CCOC(=O)/C(C=O)=C/N(C)C,0
O=C1[C@H](Br)CCN1c1ncco1,0
N#C/C(=C\c1ccccc1F)c1nc(-c2cc3ccccc3oc2=O)cs1,1
COc1cccc(NCC(=O)NNC(=O)Cn2nnc3ccccc3c2=O)c1,0
O=C(CCCCCO)NNC(=O)Nc1ccccc1Cl,1
C=CCOc1ccc(C(=O)N/N=C\c2ccc(OCc3cccc(Cl)c3)c(OCC)c2)cc1OCC,1
CCOc1cc(/C=C(\C#N)C(=O)Nc2cccc(C)c2C)cc(Br)c1OCc1ccccc1F,1
CC(C)Oc1ccc(/C=C(\C#N)C(=O)N2CCCC2)cc1,1
C[C@]1(CBr)[C@@H]2CC[C@]1(CBr)C(=O)C2,1
Nc1cc(B(O)O)cc(C(=O)Nc2ccccc2)c1,0
CCOc1cc(/C=N/NC(=O)c2ccc(-n3c(C)ccc3C)cc2Cl)cc(Br)c1O,1
O=C(NN=C/C=C\c1ccco1)C1CCCC1,1
COc1cc(/C=N/NC(=O)c2ccc(Cl)c(Cl)c2)cc(Br)c1OCc1ccccc1Cl,1
CCOC(=O)C1=C(CCl)OC(N)=C(C#N)[C@@]12c1ccccc1NC2=O,0
CC(=O)N1CC=C2C(C#N)=C(N)C(C#N)(C#N)[C@H](CC(C)C)[C@H]2C1,0
CSc1ccc(/C=N/NC(=O)/C(=C\c2cccs2)NC(=O)c2ccccc2)cc1,1
Cc1cccc2c1[nH]c(C(=O)NN=Cc1ccccc1OC(=O)c1ccc(Br)cc1)c2-c1ccccc1Cl,1
CCOC(=O)C1=C(C)OC(N)=C(C#N)[C@H]1c1ccccc1[N+](=O)[O-],1
COc1cc(/C=N/NC(=O)c2cc3cc([N+](=O)[O-])ccc3s2)cc(Br)c1OC(C)C,1
N#C/C(=C\Nc1ccc(O)c(C(=O)O)c1)c1nc2ccccc2o1,1
COc1ccc(N(CC(=O)N/N=C/c2cc(Br)c(OCc3ccc(Cl)c(Cl)c3)c(OC)c2)S(=O)(=O)c2ccccc2)cc1OC,1
Cn1cc(C(=O)NNC(=O)[C@H]2COc3ccccc3O2)c2ccccc21,0
COC(=O)N/N=C/c1ccc(I)o1,0
N#CC1=C(N)OC2=C(C(=O)C[C@@H](c3cccs3)C2)[C@H]1c1ccc([N+](=O)[O-])cc1,1
COc1cc([C@@H]2NC(=O)NC(C(C)(C)C)=C2C#N)ccc1OCc1ccc(Cl)cc1Cl,1
CCOc1ccc(N([C@@H](C)C(=O)NN=C2c3ccccc3NC2=O)S(C)(=O)=O)cc1,0
CCOc1cc(/C=C(\C#N)C(=O)Nc2cccc(C)c2C)cc(Br)c1Cc1cccc(F)c1,1
O=C(NNS(=O)(=O)c1ccc(F)cc1)c1csc(N2CCOCC2)n1,0
Cn1cnnc1SCc1c(C(=O)N/N=C/c2ccc(F)cc2)nnn1-c1nonc1N,0
COCCNC(=O)CBr,0
COc1cccc(/C=N/NC(=O)C(=O)Nc2ccc(C)cc2)c1O,0
C/C(CC(=O)Nc1ccc(C)cc1)=N\NC(=O)C(=O)N1CCOCC1,0
O=C(NNC(=O)[C@@H]1[C@H]2C[C@H]3OC(=O)[C@@H]1[C@H]3C2)c1ccccc1Cl,0
O=C1OC(=O)[C@@H]2CN(Cc3ccccc3)C[C@@H]12,0
COC1CCN(C(=O)NNC(=O)c2cccc3cccnc32)CC1,0
CC(C)N1C[C@H](O)C2=C/C(=N\NC(N)=O)C(=O)C=C21,0
O=C(CNc1ccccc1)NNC1=NCCC1,0
CCCC(=O)NNC(=O)c1nn(CC)c(=O)c2ccccc21,0
COc1ccc(/C(C)=N/NC(=O)CNc2ccc(F)cc2)cc1[N+](=O)[O-],1
CC(=NNC(=O)c1ccc(O[C@H]2OCCO[C@@H]2Oc2ccc(C(=O)NN=C(C)c3cccnc3)cc2)cc1)c1cccnc1,1
COc1cccc([C@H]2c3c(O)cc4oc(=O)cc(C)c4c3OC(N)=C2C#N)c1,1
BrC1CNC1,0
N#CC1=C(N)N(c2ccc([N+](=O)[O-])cc2Cl)C2=C(C(=O)CCC2)[C@H]1c1ccc([N+](=O)[O-])s1,1
COC(=O)[C@@H]1C[C@@H](Cl)CN1S(=O)(=O)c1ccc(C)cc1,0
CCOc1cc(/C=C(\C#N)C(=O)Nc2cc(Cl)ccc2C)cc(Cl)c1OS(=O)(=O)c1ccc(C)cc1,1
Nc1nnn(CC(=O)N/N=C/c2ccc(Br)cc2)n1,0
NNC(=O)CC(=O)Nc1cccc(Cl)c1,0
COc1ccc(S(=O)(=O)N(CC(=O)N/N=C/c2ccc3c(c2)OCO3)c2cc(Cl)ccc2OC)cc1OC,1
C[C@H](I)CCSC(=N)N,0
C[C@@H](NC(=O)NC(=O)CCl)[C@H]1C[C@H]2CC[C@H]1C2,0
CC(C)NC(=O)COc1ccc(/C=N/NC(=O)C(=O)NC(C)(C)C)cc1,0
CCOc1cc(/C=N\NC(=O)c2ccc(COc3ccc(-n4c(C)ccc4C)cc3)o2)cc([N+](=O)[O-])c1OCc1ccc2c(c1)OCO2,1
COc1cc(C(=O)NCC(=O)N/N=C2/c3ccccc3N(CC(N)=O)C2=O)cc(OC)c1OC,0
CCOc1cc(/C=N/NC(=O)CC[C@@H]2C(=O)NN=C2C)ccc1O,0
O=CC1=CC2=CC=N[C@H]2C=C1,0
CCOC(=O)/C(C#N)=C/C=C(/C(C#N)=C=N)c1ccccc1,1
COc1cc2c(cc1/C=N\NC(N)=O)OCO2,0
CCOc1cc(/C=C(\C#N)C(=O)NCc2ccccc2)cc(Cl)c1OS(=O)(=O)c1ccc(Cl)cc1,1
O=C(CN1C(=O)N[C@H]2NC(=O)N[C@H]21)N/N=C/c1ccccc1O,0
C/C(=N\NC(=O)c1ccccc1[N+](=O)[O-])c1cccc(N)c1,1
Cc1ccc(CC(=O)N/N=C/c2ccc(OCc3cccc(Cl)c3)cc2)c(C)c1,1
COc1ccc(OC)c(NC(=O)N[C@H](Cc2ccccc2)C(=O)NN)c1,0
CC(=O)NNC(=O)Cc1ccccc1,0
COc1ccc(/C=N\NC(=O)c2ccc(COc3ccc(-n4c(C)ccc4C)cc3)o2)c(OC)c1,1
O=C(CCC(=O)NNC(=O)C1CCCCC1)NCc1ccccc1,0
CCOC(=O)C1=C(C)NC(=S)N[C@H]1c1ccccc1OCC(=O)NN=Cc1cc(Br)c(OCC(=O)OC)c(I)c1,1
O=C(N[C@@H](Cc1ccccc1)C(=O)NNC(=O)c1n[nH]c(=O)c2ccccc21)c1ccccc1,0
O=C(CCc1ccccc1)NNC(=S)Nc1cccc(Cl)c1Cl,1
CCOc1ccccc1/C=N/NC(=O)CC(=O)NCc1cccnc1,0
OB(O)c1cc(OCc2ccccc2)c(F)cc1F,0
CCOC(=O)NNC(=O)c1cc(OC)c(OC)c(OC)c1[N+](=O)[O-],0
COc1ccc(CNC(=O)/C(C#N)=C/N2CCN(C)CC2)cc1,0
CC(=NNC(=O)Cn1nc(C)cc1C)[C@@H]1Cc2ccccc2C(=O)O1,0
Cc1cccc(OCC(=O)NNC(=O)COc2ccc(C#N)cc2)c1C,0
C=CCOC[C@@H](O)CCl,0
COc1ccc([C@H]2C(C#N)=C(N)NC(=O)[C@H]2C(N)=O)cc1,0
N#CC1=C(N)Oc2c(=O)[nH]c(O)nc2[C@H]1c1ccccc1[N+](=O)[O-],0
C/C(=N\NC(=O)c1nnn(-c2nonc2N)c1C)c1ccc2ccccc2c1,0
Cc1[nH]c2ccccc2c1C=NNC(=O)c1cc(C(C)C)n[nH]1,1
Cc1nc(N2CCOCC2)sc1C(=O)NNC(=O)CSc1nnnn1-c1cc(C)ccc1C,0
CC1(C)CC(=O)N(CCCl)C(=O)C1,0
CCCOc1ccc(/C=N/NC(=O)CC#N)cc1,0
Cc1nn(-c2ccccc2)c(SSc2c(C(=O)c3ccccc3)c(C)nn2-c2ccccc2)c1C(=O)c1ccccc1,1
O=C(/C=C\c1cnccn1)NNC(=O)C12CC3CC(CC(C3)C1)C2,0
CCOc1cccc(N2C(=O)C[C@H](NNC(=O)c3cccc(F)c3)C2=O)c1,0
CCOC(=O)[C@@H]1C=C(C#N)O[C@@](C)(NC(C)=O)[C@H]1C(=O)OCC,0
N#CC(C#N)=C1CCC2(CC1)OCCO2,0
CCNC(=O)C(=O)N/N=C/c1ccc(OCC(=O)Nc2ccccc2)cc1,0
COc1cc(/C=C(/C#N)c2nc3sc4c(c3c(=O)[nH]2)CC[C@@H](C)C4)cc(Br)c1O,1
COCCNC(=O)C(=O)N/N=C/c1ccc(F)cc1,0
CCOc1ncccc1C(=O)NNC(=O)COc1ccccc1F,0
CC(=O)NNC(=O)[C@H]1COc2ccc(Cl)cc2C1,0
CNC(=O)C1=C2S[C@@H](CC(=O)OC)C(=O)N2C(N)=C(C#N)[C@@H]1c1cccc(OC)c1,0
N#C/C(=C\c1ccc(OCc2ccccc2)cc1)C(=O)NCc1ccco1,1
COC(=O)[C@H](CCCCN=C=O)N=C=O,0
CCOc1ccc(C(=O)Oc2c(Br)cc(Br)cc2C=NNC(=O)c2[nH]c3c(cc(Cl)cc3Cl)c2-c2ccccc2Cl)cc1OCC,1
C/C(=N\NC(=O)c1c(CN2CCCCC2)nnn1-c1nonc1N)c1ccc(OCC(N)=O)cc1,0
COC(=O)c1ccc([C@@H]2C(C#N)=C(SCC(=O)N3CCCC3)NC(=O)[C@@H]2C(=O)OC)cc1,0
O=C(CCCCCN1C(=O)/C(=C2\SC(=S)N(CCCCCC(=O)NNC(=O)c3ccc(O)cc3)C2=O)SC1=S)NNC(=O)c1ccc(O)cc1,1
Cc1ccc(Cl)cc1NC(=O)/C(C#N)=C/c1cc(Cl)c(OCc2ccc(C(=O)O)cc2)c(Cl)c1,1
OCc1cc(B(O)O)ccc1OC(F)(F)F,0
Cc1nnc(N2C(=O)c3ccc(C(=O)OCC(=O)NNC(=O)c4ccccc4)cc3C2=O)s1,0
O=C(CCN1C(=O)CCC1=O)NNC(=O)C12CC3CC(CC(C3)C1)C2,0
Cc1nn(-c2ccccc2)c(C)c1/C=N\NC(=O)CN1CCOCC1,0
O=C(C[C@H]1C=CCC1)NNC(=O)[C@@H]1COc2ccccc2O1,0
N#C/C(=C/c1cc(Cl)c(OCc2ccccc2C#N)c(Br)c1)C(=O)Nc1cccc(C(F)(F)F)c1,1
CCOC(=O)[C@@H](Cl)C(=O)C(F)F,0
N#CC1=C(N)Oc2cc(O)c(/C=N/c3ccccc3)cc2[C@@H]1c1ccccc1,1
CC[C@H](C)NC(=O)/C(C#N)=C/c1cc(Br)c(O)c(Br)c1,1
CCCCCCC[C@H](C)Br,1
CCOC(=O)COc1ccc(/C=C(\C#N)C(=O)Nc2ccc(C(=O)OC)cc2)cc1Cl,1
COc1cc(/C=C(\C#N)C(=O)Nc2ccc(C)cc2)cc(I)c1OS(=O)(=O)c1ccc(C)cc1,1
N#C/C(=C\c1c(F)cccc1Cl)C(=O)Nc1ccc(F)c(Cl)c1,1
COc1ccc(-c2csc(NNC(=O)c3ccc(C)cc3)n2)cc1,1
COc1ccc(-n2c(C)cc(/C=N/NC(=O)C(N)=O)c2C)cc1Cl,0
CC(=O)Nc1cccnc1SSc1ncccc1NC(C)=O,1
CC(=O)N/N=C/c1cc(Br)ccc1O,0
O[C@@H](CCl)COCC#CC#CCOC[C@H](O)CCl,0
COc1ccc(S(=O)(=O)N(CC(=O)N/N=C/c2ccc(OCc3ccc(C)cc3)cc2)c2ccc(C)cc2)cc1,1
COCCNC(=O)CSC1=C(C#N)[C@H](c2ccc(OC)c(Br)c2)[C@H](C(=O)OC)C(=O)N1,0
Cc1cc(C(=O)N/N=C/c2cc3ccccc3nc2O)[nH]n1,0
CS(=O)(=O)c1cc(F)ccc1B(O)O,0
Cc1cc(C(=O)NN)nn1Cn1nc(C)c(Cl)c1C,0
CCCOc1ccc(NC(=O)C(=O)N/N=C/c2cc(Br)c(OCC(=O)Nc3ccc(Br)c(C)c3)c(OC)c2)cc1,1
Cc1cccc(COc2ccccc2/C=C(\C#N)C(=O)Nc2ccccc2C)c1,1
O=C(CN1CCCc2ccccc21)NNC(=O)c1cc(C2CC2)on1,0
COc1cc(/C=N/NC(=O)CN(c2ccc(C)c(C)c2)S(C)(=O)=O)cc(Br)c1OCc1ccc(Cl)cc1,1
O=C(COc1ccc(C2SCCS2)cc1)N/N=C/c1cc(Cl)c(OCc2ccc(Cl)c(Cl)c2)c(Cl)c1,1
C[C@@H](Oc1ccccc1)C(=O)NNC(=O)c1ccco1,0
O=C(N/N=C/c1ccc2c(c1)OCO2)c1ccn(Cc2ccc(Cl)cc2Cl)n1,1
COc1nc(C)ccc1N=C=O,0
OB(O)c1c(Cl)cccc1C(F)(F)F,0
Nc1nnn(CC(=O)N/N=C/c2cn[nH]c2-c2ccccc2)n1,0
O=C(CCn1cnc2ccccc21)N/N=C1\C(=O)Nc2ccccc21,1
Cc1ccc(NC(=O)C[C@@H]2C(=O)NCCN2C(=O)CCl)cc1,0
Cc1ccc(Cc2cnc(NC(=O)/C(C#N)=C/c3ccc(OCc4ccccc4)cc3)s2)cc1Cl,1
COc1cc(Br)cc(C=NNC(=O)c2ccc(COc3ccc(-n4c(C)ccc4C)cc3)o2)c1OCC(=O)Nc1ccc(Cl)cc1,1
CC(C)[C@@H]1CC[C@]2(C)CC[C@]3(C)[C@H](CC[C@H]4[C@@]3(C)CC[C@@H]3[C@@]4(C)CC(=O)OC(=O)C3(C)C)[C@@H]12,1
COc1cc(/C=N/NC(=O)CCN2CCOCC2)ccc1O,0
COc1cccc(/C=N/NC(=O)CSc2nnc(CNc3ccccc3)n2-c2ccccc2)c1,1
Cc1cc(C)n2c(nnc2SCC(=O)NNC(=O)c2cccs2)n1,0
COCc1nc(CCCl)no1,0
COc1cc(/C=C(\C#N)C(=O)Nc2cccc([N+](=O)[O-])c2)ccc1OS(=O)(=O)c1ccccc1,1
CCOc1ccc(S(=O)(=O)Nc2ccccc2C(=O)NN=Cc2ccc(OC)c(O)c2)cc1,1
O=C(O)[C@H]1Nc2c(cccc2[N+](=O)[O-])[C@H]2[C@H]1C[C@@H](Sc1ccccc1[N+](=O)[O-])[C@H]2Cl,1
COC(=O)c1noc(C)c1CCl,0
CNC(=O)[C@H]1CCCN1C(=O)CBr,0
COC(=O)c1ccc(C=NNC(=O)/C(=C/c2ccc3c(c2)OCO3)NC(=O)c2ccccc2)cc1,1
C/C(=N\NC(N)=O)[C@]1(C)N(O)C(C)(C)C(c2ccc(C)o2)=[N+]1[O-],0
O=C(CCC(=O)NNC(=O)c1cccs1)NCc1ccccc1,0
COCc1cc(C)nc(OCC(=O)N/N=C/c2ccc(OC)c([N+](=O)[O-])c2)c1C#N,0
C[C@@H](C(=O)N/N=C/c1ccc(Cl)cc1)N(c1ccccc1)S(C)(=O)=O,1
O=C(N/N=C/[C@@H]1C[C@@H]2C=C[C@H]1C2)C(=O)N/N=C/[C@H]1C[C@@H]2C=C[C@@H]1C2,0
Cc1ccc(NC(=O)/C(C#N)=C/c2ccc(-c3ccccc3)o2)cc1,1
COc1cc(/C=C/C(=O)NNC(=O)c2cccc(Cl)c2)ccc1OC(F)F,1
CC(=O)NC(=O)/C(C#N)=C/Nc1cccc(C(C)=O)c1,0
CS(=O)(=O)N(Cc1ccc(C(=O)N/N=C/c2ccc(OCC(=O)N3CCOCC3)cc2)cc1)c1ccccc1,1
NS(=O)(=O)c1ccc(NNC(=O)c2ccccc2)cc1,0
Cc1cc(C)c(S(=O)(=O)N2CCC[C@@H](C(=O)NN)C2)c(C)c1,0
COc1nccnc1NNC(=O)[C@H]1C[C@H]1c1ccccc1Cl,1
COc1cc(C(=O)Nc2cccc(C(=O)NN=Cc3cc(Br)ccc3OC(=O)/C=C/c3cccc([N+](=O)[O-])c3)c2)ccc1OC(C)=O,1
CC(C)(C)NC(=S)NNC(=O)COc1ccc(-c2ccccc2)cc1,1
CC(C)Oc1cc(OC(F)(F)F)cc(B(O)O)c1,0
CCOC(=O)C1=C(C)NC(=O)N[C@@H]1c1ccc(OCC(=O)N/N=C/c2cc(OC)c(O)c(OC)c2)c(OC)c1,1
Cc1ccccc1C=NNC(=O)c1cccc(S(=O)(=O)Nc2ccc(Cl)cc2)c1,1
CCOc1ccc([C@@H](C(=O)NC2CCCCC2)N(Cc2ccc(F)cc2)C(=O)CCl)cc1OC,1
Cc1ccc(S(=O)(=O)Oc2ccc(Br)cc2/C=C(\C#N)C(=O)Nc2cccc(Cl)c2)cc1,1
COc1ccc(/C=N\NC(=O)[C@@H]2C[C@@H]2c2ccc(C(C)(C)C)cc2)cc1COc1ccc([N+](=O)[O-])c(C)c1,1
CC1CCC2(CC1)C(C#N)=C(SCC(N)=O)NC(=O)[C@@H]2C#N,0
CCOC(=O)c1c(C)sc2c1OC(N)=C(C#N)[C@@H]2c1ccccc1F,1
C[C@H](Oc1ccc(Cl)cc1Cl)C(=O)N/N=C\c1ccc(Sc2nnc(Cc3cccc4ccccc43)n2-c2ccccc2)o1,1
CCOc1ccc(NC(=O)NNC(=O)Cc2ccc(OC)c(OC)c2)cc1,1
CS(=O)(=O)[C@@H](Br)C(=O)c1ccccc1,0
O=C(N/N=C/c1cc([N+](=O)[O-])ccc1Cl)c1cc2cc(Br)cc(Br)c2o1,1
C/C=N/NC(=O)COc1ccc([C@H]2NC(=O)NC(C)=C2C(=O)OCC)cc1OC,0
COc1ccc(/C=N/NC(=O)c2nnn(-c3nonc3N)c2C(C)C)c(OC)c1OC,0
Cc1cc(C(F)(F)F)nn1[C@@H](C)C(=O)NN,0
O=C(COC(=O)c1ccc2c(c1)C(=O)N(C[C@@H]1CCCO1)C2=O)NNC(=O)c1ccccc1,0
N#C/C(=C/c1cccnc1)C(=O)NCCc1ccccc1,1
CCN(CC)c1ccc(C(=O)N/N=C2\c3cc(C(C)C)ccc3NC2=O)cc1,1
CNC(=O)[C@@]12CC[C@](C)(C(=O)[C@@H]1Br)C2(C)C,1
COC(=O)c1ccc(/C=N/NC(=O)[C@@H]2C=NNC2=O)cc1,0
Cn1cccc1/C=N/NC(=O)CN1CCN(S(=O)(=O)c2ccc(Br)cc2)CC1,0
CCOC(=O)c1ccc(NC(=O)/C(C#N)=C/c2ccc(OCC)c3ccccc23)cc1,1
O=C(N/N=C1\c2ccccc2N(Cc2ccccc2)C1=O)c1ccc(Cl)cc1Cl,1
CC(C)COc1cc(OC(F)(F)F)cc(B(O)O)c1F,0
Cc1c(C(=O)N/N=C/c2ccc3c(c2)OCO3)sc2ncnc(N)c12,1
NNC(=O)c1cc(C(F)(F)F)ccc1F,0
COc1ccc(OCC(=O)NNC(=O)[C@@H](OC)c2ccccc2)cc1,0
COc1cc(N/C=C(\C#N)C(N)=O)cc(OC)c1,0
CS(=O)(=O)[C@H](Cl)[C@H](O)c1cccc(F)c1,0
COc1ccc(NC(=O)/C(C#N)=C\c2cc(C)n(-c3ccc(N(C)C)cc3)c2C)cc1,1
CCOC(=O)c1c(NC(=O)/C(C#N)=C/c2cccc3ccccc23)sc2c1CC[C@H](C)C2,1
CCOc1ccc(/C=N/NC(=O)Cn2cncn2)cc1O,0
COc1ccccc1/C=N\NC(=O)Cc1ccc(OC)c(OC)c1,1
CC1=C(C)[C@@H]2C=CC=C[C@@H]1C2=NNC(N)=O,0
COc1ccc(C(=O)Nc2nnc(CC(=O)N/N=C/c3cc4c(cc3[N+](=O)[O-])OCO4)s2)cc1,1
N#CCOc1ccc(/C=N/NC(=O)CC#N)cc1Br,0
CC(=O)Nc1nnc(CC(=O)N/N=C/c2cccc([N+](=O)[O-])c2)s1,0
COc1ccc(/C=N/NC(=O)c2ccc(-c3ccccc3)cc2)cc1,1
COC(=O)/C(C#N)=C/c1ccc(-c2ccc(OC)cc2)o1,1
N#C/C(=C/c1cn(-c2ccccc2)nc1-c1cccs1)C(=O)NCCc1ccccc1,1
COc1cccc(C(=O)N/N=C\c2cc(Cl)c(OCC(=O)Nc3ccc(C)cc3)c(OC)c2)c1,1
COc1ccc([C@@H](C)NC(=O)C(=O)N/N=C/c2ccc3c(c2)OCCO3)cc1,0
Cc1scc(C(=O)NNC(=O)[C@@H]2[C@H]3C=C[C@@H](C3)[C@@H]2C(=O)O)c1C,0
CCN(CC)c1ccc(/C=N/NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](C)Oc2ccc(Cl)cc2Cl)c(OC)c1,1
CC(C)C[C@@H](NC(=O)COc1ccc(Cl)cc1)C(=O)N/N=C/c1cn(Cc2ccc(Cl)c(Cl)c2)c2ccccc12,1
Cc1ccc(Cl)cc1S(=O)(=O)NNC(=O)C[C@@H]1CCS(=O)(=O)C1,0
COc1ccccc1NC(=O)N/N=C\c1cc([N+](=O)[O-])ccc1O,1
O=C(O)COc1ccccc1/C=N/NC(=O)CNC(=O)c1cccs1,0
COc1ccc(/C=N/N(C=O)Cc2ccccc2)cc1,1
CC(C)C(=O)Nc1ccc(C(=O)NNC(=O)[C@@H]2[C@H]3C=C[C@@H](C3)[C@H]2C(=O)O)cc1,0
O=C(COc1ccc(-c2ccccc2)cc1)N/N=C/c1ccc(F)cc1,1
COOC(OOC)[C@H](C)O,0
C[C@@]12C(=O)CC(=O)[C@]1(C)[C@]1(C)C(=O)OC(=O)[C@@]21C,0
C[C@H](O[Si](C)(C)C(C)(C)C)c1ncc(CNCc2ccccc2)s1,1
COc1ccc(/C=C/C(=O)c2cc(OC)c(OC)c(OC)c2)cc1B(O)O,0
Cc1ccc(COc2ccc(/C=N/NC(=O)CN(c3ccccn3)S(=O)(=O)c3ccccc3)cc2)cc1,1
COc1ccccc1NC(=O)/C(C#N)=C\c1ccc(-c2ccc(C(=O)O)cc2)o1,1
C[C@@H]1Cc2cc(-c3cc(CCl)no3)ccc2O1,1
NC(=O)c1ccc[n+](CCBr)c1,0
Cc1cc(C(=O)NNc2ccc(F)cc2F)nn1C,0
CCCCCC[C@@]1(C)[C@H]2SCC(=O)N2CCN1CC(=O)NN,0
COc1ccccc1C(=O)NNc1ncccc1C(F)(F)F,1
NC(=O)NCCC(=O)NNC(=O)c1n[nH]c(=O)c2ccccc21,0
Cc1ccccc1NC(=O)/C(C#N)=C\c1cc2c(cc1Cl)N(C)C(C)(C)C[C@H]2C,1
CCOc1cc(/C=N/NC(=O)CSc2nc(C)cc(C)n2)cc(Br)c1OCc1cccc(F)c1,1
